transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,payment_status,source,email_masked,phone_masked,revenue,year,month,month_name,quarter,day_of_week,is_weekend
569,132,Ronald Harrison,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-12-23,5,UPI,0.15,successful,retail_data1,a8d0ba99792e8afe98ea,a550fcbf295d77c1297b,212500.0,2025,12,Dec,4,Tuesday,False
570,654,Amy Ramos,105,45000.0,Tv,Electronics,online,Chennai,2025-12-11,1,Cash,0.15,successful,retail_data1,a59da6d61b4c0ee5bc5f,2d0c7d7871ed5e3d57d5,38250.0,2025,12,Dec,4,Thursday,False
571,714,Scott Lane,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-12-25,2,Cash,0.2,successful,retail_data1,ecc28f19e00519f5a3ca,44a5eeb1220c43aedabf,24000.0,2025,12,Dec,4,Thursday,False
572,989,Jason Huerta,102,70000.0,Phone,Electronics,online,Chennai,2026-01-09,1,Cash,0.3,successful,retail_data1,ca01b3776da49595034b,4f437e2c4d7e737b5d5c,49000.0,2026,1,Jan,1,Friday,False
573,756,Juan Mata,104,8000.0,Shoes,Clothing,offline,Bangalore,2026-01-21,2,Cash,0.4,successful,retail_data1,0e08248b1952bf56f12a,d041c1ae661385e11ee6,9600.0,2026,1,Jan,1,Wednesday,False
574,600,James Schaefer,103,1300.0,Shirt,Clothing,offline,Chennai,2026-03-16,2,NetBanking,0.05,successful,retail_data1,d267e2659aadead31909,4da4fb36254b3de12d2c,2470.0,2026,3,Mar,1,Monday,False
575,835,Juan Watkins,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-07-04,3,Cash,0.3,successful,retail_data1,c7c332cf10df7af29969,c0f705c9d89b8aeb29cd,31500.0,2025,7,Jul,3,Friday,False
576,434,Robert Sosa,101,250000.0,Laptop,Electronics,online,Bangalore,2026-02-07,1,Card,0.4,successful,retail_data1,b054e80e6fc9410eb751,93ed328d6496db23e333,150000.0,2026,2,Feb,1,Saturday,True
577,620,Alexander Meyer,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-07-07,5,Card,0.35,successful,retail_data1,58df4a025ecd1f67650a,9186dbdfb16f234dca72,162500.0,2025,7,Jul,3,Monday,False
578,53,John Bridges,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-10-07,2,NetBanking,0.15,successful,retail_data1,0d96493f4e42ecb00a0c,11542562722b78cbe306,85000.0,2025,10,Oct,4,Tuesday,False
579,250,Steven Baker,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-06-17,1,UPI,0.1,successful,retail_data1,3d2e3218b62f18681a60,24d51f35d215aef59a81,58500.0,2025,6,Jun,2,Tuesday,False
580,466,Kyle Morris,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-05-02,2,Cash,0.1,successful,retail_data1,e67581b68c170e39c0f7,e2a6ca147a0a0c27e6a3,27000.0,2026,5,May,2,Saturday,True
581,440,Tracy Sheppard,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-11-24,1,Cash,0.35,successful,retail_data1,6f59796303068fc280d7,8c383219ea8681b4fd0b,29250.0,2025,11,Nov,4,Monday,False
582,500,Katelyn Garza,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-07-22,4,Card,0.4,successful,retail_data1,d3cac2c4d94dc93331a8,d470845b6157a18a74b0,36000.0,2025,7,Jul,3,Tuesday,False
583,274,Joseph Parker,102,70000.0,Phone,Electronics,online,Bangalore,2026-04-15,1,Cash,0.4,successful,retail_data1,48aa520cac435014d8e4,e21122cc289f2fc531a0,42000.0,2026,4,Apr,2,Wednesday,False
584,774,Antonio Evans,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-01-14,3,Card,0.25,successful,retail_data1,eff10c82064736299a4a,f19d4d1f323454a940d1,112500.0,2026,1,Jan,1,Wednesday,False
585,845,Sara Smith,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2026-01-08,4,Card,0.2,successful,retail_data1,b7b1e934efd61e751e05,eef5ccc7d0c385d763c1,208000.0,2026,1,Jan,1,Thursday,False
586,940,Nicole Briggs,101,250000.0,Laptop,Electronics,offline,Chennai,2025-08-09,5,Cash,0.35,successful,retail_data1,49dae1c6c61cb68add34,f24adc4e5ce130ce7988,812500.0,2025,8,Aug,3,Saturday,True
587,353,Rachel Velasquez,102,70000.0,Phone,Electronics,online,Bangalore,2026-03-02,1,NetBanking,0.35,successful,retail_data1,6c83d7483a1eaf23a076,78740e38bd806d201266,45500.0,2026,3,Mar,1,Monday,False
588,814,Donna Bennett,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-12-28,4,NetBanking,0.15,successful,retail_data1,3d396594237e25e4176d,bab6793d38e3580d2f27,4420.0,2025,12,Dec,4,Sunday,True
589,745,Jennifer Weeks,105,45000.0,Tv,Electronics,online,Hyderabad,2025-06-07,4,Cash,0.35,successful,retail_data1,badc3e46ccdf90c2e5cb,cedbc25f75ca1be16b40,117000.0,2025,6,Jun,2,Saturday,True
590,584,Stacie Jones,101,250000.0,Laptop,Electronics,offline,Chennai,2025-06-30,5,Cash,0.1,successful,retail_data1,0953f4f5c3f844d30e5b,807eac4764b051ae963b,1125000.0,2025,6,Jun,2,Monday,False
591,965,Donald Poole,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-02-28,1,NetBanking,0.2,successful,retail_data1,adc7e31babd42852a897,bde443a54c393c34ff14,36000.0,2026,2,Feb,1,Saturday,True
592,154,Michael Smith,107,50000.0,Dining Table,Furniture,online,Chennai,2025-06-28,2,Cash,0.3,successful,retail_data1,d8958404f26ef69cb636,2c71f17facc3d2b57537,70000.0,2025,6,Jun,2,Saturday,True
593,280,David Morales,104,8000.0,Shoes,Clothing,online,Delhi,2026-02-12,4,UPI,0.15,successful,retail_data1,f11f8efc1cc667d06bf4,a8d166451c3c8679a8fc,27200.0,2026,2,Feb,1,Thursday,False
594,256,Nicole Williams,102,70000.0,Phone,Electronics,offline,Chennai,2026-02-17,3,Cash,0.3,successful,retail_data1,23f282bd744c97705ad2,cb898741e772468d6f8f,147000.0,2026,2,Feb,1,Tuesday,False
595,104,Amanda Castillo,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-03-28,1,Cash,0.05,successful,retail_data1,5e6f5536a427d3fbd6ea,3c9c0c7607f6a92890ab,14250.0,2026,3,Mar,1,Saturday,True
596,39,Megan Jones,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-05-28,4,Card,0.25,successful,retail_data1,ae21c7526e40956821da,139b9514bfd333d1c7e6,135000.0,2025,5,May,2,Wednesday,False
597,638,Kaitlyn Reed,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-08-08,1,NetBanking,0.15,successful,retail_data1,9377a12deff95b3939bc,4eb38f8ec2fd22092131,38250.0,2025,8,Aug,3,Friday,False
598,205,Renee Harris,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-09-12,2,Card,0.25,successful,retail_data1,7e03139a80880ae8285b,8fd657eb4b1d23f2bce8,22500.0,2025,9,Sep,3,Friday,False
599,592,Timothy Medina,105,45000.0,Tv,Electronics,offline,Delhi,2025-05-11,1,Cash,0.4,successful,retail_data1,cd9282215d61733f3e44,6a6f2fbacfa8d1dadf2b,27000.0,2025,5,May,2,Sunday,True
600,676,James Sanders,102,70000.0,Phone,Electronics,online,Bangalore,2025-10-26,5,Cash,0.3,successful,retail_data1,0911a539764d0f3e8c9f,d3ad932b7b257044c8d1,245000.0,2025,10,Oct,4,Sunday,True
601,468,Sonya Watts,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-03-25,2,Card,0.05,successful,retail_data1,c68b2338207f43f2ec93,aa68631e05487d89a3c5,85500.0,2026,3,Mar,1,Wednesday,False
602,915,Meagan Valdez,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-07-10,1,UPI,0.1,successful,retail_data1,5e07f86f05d0e7478180,fee3c07f52dd97a476f0,40500.0,2025,7,Jul,3,Thursday,False
603,71,Tina Bowers,104,8000.0,Shoes,Clothing,online,Bangalore,2025-05-03,3,NetBanking,0.2,successful,retail_data1,98a7716adca1f996edc8,5489a9576882ee207853,19200.0,2025,5,May,2,Saturday,True
604,754,Joshua Chandler,102,70000.0,Phone,Electronics,offline,Mumbai,2025-10-21,2,UPI,0.05,successful,retail_data1,9569e296989c97c1c113,dac79259ce5e3beea37a,133000.0,2025,10,Oct,4,Tuesday,False
605,962,Sharon Wood,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-12-30,2,UPI,0.4,successful,retail_data1,0a216b909c49a5553ce7,7df79ebc02293087cd60,54000.0,2025,12,Dec,4,Tuesday,False
606,748,Sabrina Hopkins,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-01-09,3,NetBanking,0.15,successful,retail_data1,68289ddb5d3f8668d4d7,6761efcb81589f7764a2,127500.0,2026,1,Jan,1,Friday,False
607,339,Stacy Hernandez,105,45000.0,Tv,Electronics,online,Delhi,2025-12-17,4,Card,0.35,successful,retail_data1,8c58d3fc8abe788ab41e,afb5a16024d5df6e0a7d,117000.0,2025,12,Dec,4,Wednesday,False
608,805,Latoya Baker,107,50000.0,Dining Table,Furniture,online,Delhi,2026-03-20,1,NetBanking,0.25,successful,retail_data1,332c4dbf66aaa9bea4ee,62a829161daed698096b,37500.0,2026,3,Mar,1,Friday,False
609,37,Joshua Nunez,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-08-04,1,NetBanking,0.25,successful,retail_data1,72837615be7d1b086117,e90029bf23b1bfe5077d,11250.0,2026,8,Aug,3,Tuesday,False
610,262,Michael Elliott,105,45000.0,Tv,Electronics,offline,Mumbai,2025-06-21,5,UPI,0.1,successful,retail_data1,8c45f048648a50c15739,1b4eef0181dc716bed4c,202500.0,2025,6,Jun,2,Saturday,True
611,861,Tim Brock,101,250000.0,Laptop,Electronics,online,Bangalore,2026-01-04,1,Cash,0.15,successful,retail_data1,ad972f3e86af2111d6d9,0f6f048b2edc1f74f86d,212500.0,2026,1,Jan,1,Sunday,True
612,4,Kelly Brown,106,80000.0,Sofa,Furniture,offline,Chennai,2025-05-12,3,NetBanking,0.05,successful,retail_data1,7780f25662c3fc399eb7,e5ba1c0c5b99be4988b0,228000.0,2025,5,May,2,Monday,False
613,100,Thomas Walker,101,250000.0,Laptop,Electronics,online,Delhi,2026-03-12,2,UPI,0.35,successful,retail_data1,d00b3292df7fa2825d9d,3e61ddf44dd7707e376a,325000.0,2026,3,Mar,1,Thursday,False
614,280,David Morales,107,50000.0,Dining Table,Furniture,online,Delhi,2026-01-03,5,Cash,0.35,successful,retail_data1,f11f8efc1cc667d06bf4,a8d166451c3c8679a8fc,162500.0,2026,1,Jan,1,Saturday,True
615,387,Kenneth Rocha,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-12-15,4,Card,0.05,successful,retail_data1,f42d5e3c5f55e537502d,e4c7ac1a7eae41464640,171000.0,2025,12,Dec,4,Monday,False
616,996,Barbara Morris,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-12-12,5,Card,0.4,successful,retail_data1,2de9cc6882a7ce0eef9e,38e1210f966b01bd677e,135000.0,2025,12,Dec,4,Friday,False
617,973,Allen Gilbert,102,70000.0,Phone,Electronics,offline,Mumbai,2025-11-21,3,NetBanking,0.25,successful,retail_data1,75bd6f84632b1688ccf5,02b722bed4218d73bf19,157500.0,2025,11,Nov,4,Friday,False
618,362,David Wells,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-06-04,5,Card,0.3,successful,retail_data1,5a56165ec47a3c6bb4e4,f9b574e28937cfb69a24,875000.0,2025,6,Jun,2,Wednesday,False
619,775,Roy Chavez,104,8000.0,Shoes,Clothing,online,Chennai,2025-12-10,3,UPI,0.25,successful,retail_data1,0b2a9527681ee155c1aa,c133f793ce71ab120adb,18000.0,2025,12,Dec,4,Wednesday,False
620,318,Gina Dickerson,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-10-19,2,Card,0.05,successful,retail_data1,872fb3276f80daa86c31,e669bea0a0ed1002d81a,95000.0,2025,10,Oct,4,Sunday,True
621,393,Shannon Alvarez,105,45000.0,Tv,Electronics,offline,Mumbai,2025-10-12,5,Cash,0.05,successful,retail_data1,d817e6f52e467051901b,9a5b26b26715b75b4aee,213750.0,2025,10,Oct,4,Sunday,True
622,215,Crystal Aguilar,104,8000.0,Shoes,Clothing,online,Mumbai,2025-04-22,4,Card,0.15,successful,retail_data1,e09d7b327f4e1686347b,9c6c2ef9c58e8005acec,27200.0,2025,4,Apr,2,Tuesday,False
623,522,Mike Campbell,102,70000.0,Phone,Electronics,online,Hyderabad,2025-06-20,5,UPI,0.25,successful,retail_data1,111d7aa1bd8fc901f086,79adb3bf6e7b9c55f801,262500.0,2025,6,Jun,2,Friday,False
625,752,Mark Hill,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-11-07,4,UPI,0.35,successful,retail_data1,e519cb99cbcf7c08ed61,ccaa24983d091d4a3d20,169000.0,2025,11,Nov,4,Friday,False
626,794,Gerald Cooper,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-06-04,2,UPI,0.2,successful,retail_data1,48f7c7da0f1149d18db2,73d5419d755c2d3f4e14,24000.0,2026,6,Jun,2,Thursday,False
627,542,Angela Martin,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-06-08,4,Card,0.4,successful,retail_data1,f455c867b71e2d8d9620,b86f92e06b1fd2262e58,108000.0,2025,6,Jun,2,Sunday,True
628,357,Kimberly Adams,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-02-08,4,Card,0.4,successful,retail_data1,61f1e7e5cf89516f0e58,51f97e61560c577201f2,192000.0,2026,2,Feb,1,Sunday,True
629,800,Ricardo Arnold,102,70000.0,Phone,Electronics,offline,Hyderabad,2026-01-21,5,UPI,0.4,successful,retail_data1,49c876b945f6a197cb0c,8bea59443cd8e28f8a1e,210000.0,2026,1,Jan,1,Wednesday,False
630,73,Anthony Gonzalez,102,70000.0,Phone,Electronics,offline,Mumbai,2025-05-31,2,NetBanking,0.1,successful,retail_data1,1be6c94faf6ccf32c776,a00fed673f9921913c7c,126000.0,2025,5,May,2,Saturday,True
631,620,Alexander Meyer,102,70000.0,Phone,Electronics,offline,Mumbai,2025-09-13,3,Cash,0.1,successful,retail_data1,58df4a025ecd1f67650a,9186dbdfb16f234dca72,189000.0,2025,9,Sep,3,Saturday,True
632,961,Derek Hall,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-05-03,3,UPI,0.2,successful,retail_data1,2953b725ef0fc963cf9c,84e1c782c81a88636ab4,36000.0,2026,5,May,2,Sunday,True
633,95,John Jacobs,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-09-07,3,NetBanking,0.15,successful,retail_data1,4da2ee955b2ce2994442,7f906def2f8c4fa75950,637500.0,2025,9,Sep,3,Sunday,True
634,936,Brian Larson,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-12-10,5,Card,0.35,successful,retail_data1,d8ead218737a0541a6c7,579ea1af7c8f750c836f,26000.0,2025,12,Dec,4,Wednesday,False
635,580,Meredith Walker,106,80000.0,Sofa,Furniture,offline,Chennai,2026-01-01,3,Card,0.1,successful,retail_data1,f29e42c5b06edfce5f57,52c6b9be2a23c70b7fb7,216000.0,2026,1,Jan,1,Thursday,False
636,757,Yvette Clark,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-06-30,3,Card,0.2,successful,retail_data1,fb83e27ab1213d4d5e58,46e6b0c6fe8f241f4507,120000.0,2025,6,Jun,2,Monday,False
637,799,Stephanie Dunn,101,250000.0,Laptop,Electronics,online,Delhi,2025-06-17,4,Cash,0.3,successful,retail_data1,08194ee6d135d934e7d0,d3b28f8104fc4e475c06,700000.0,2025,6,Jun,2,Tuesday,False
638,267,Scott Price,101,250000.0,Laptop,Electronics,offline,Delhi,2025-08-27,1,Card,0.1,successful,retail_data1,5279839c2ca895760f8c,4f45f06f2a0bda7f0850,225000.0,2025,8,Aug,3,Wednesday,False
639,844,Philip Cervantes,105,45000.0,Tv,Electronics,offline,Delhi,2026-03-17,3,UPI,0.4,successful,retail_data1,71fe0e271e8ae540e245,a3abd230ca2f223ec6b2,81000.0,2026,3,Mar,1,Tuesday,False
640,124,Sarah Rios,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-07-07,2,NetBanking,0.35,successful,retail_data1,894e75ea24acf8bd88d3,ac7850a9fbb5c51b1e45,19500.0,2025,7,Jul,3,Monday,False
641,899,Whitney Avila,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-11-09,1,Card,0.3,successful,retail_data1,c9edf608ce0d388914a9,fcdf85564447c3240300,31500.0,2025,11,Nov,4,Sunday,True
642,877,John Warren,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-12-04,2,NetBanking,0.05,successful,retail_data1,9f002ac63381289e8bbf,617b9b868dbb0b146c48,123500.0,2025,12,Dec,4,Thursday,False
643,267,Scott Price,102,70000.0,Phone,Electronics,online,Delhi,2025-12-16,3,UPI,0.15,successful,retail_data1,5279839c2ca895760f8c,4f45f06f2a0bda7f0850,178500.0,2025,12,Dec,4,Tuesday,False
644,551,Joel Coleman,102,70000.0,Phone,Electronics,online,Bangalore,2026-03-13,2,Card,0.25,successful,retail_data1,ab20039380626121af46,d79cbd6ac40104bb6efb,105000.0,2026,3,Mar,1,Friday,False
645,948,Deborah Payne,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-09-15,4,NetBanking,0.1,successful,retail_data1,2c30efcbcfb9511992fc,550e45de40ffb52e0f83,900000.0,2025,9,Sep,3,Monday,False
646,993,Julie Wade,105,45000.0,Tv,Electronics,offline,Bangalore,2025-04-25,4,Cash,0.1,successful,retail_data1,32ec0365cd83c9ee5025,38b56f8f87453c4ad2b1,162000.0,2025,4,Apr,2,Friday,False
647,682,Crystal Mccarthy,104,8000.0,Shoes,Clothing,offline,Delhi,2025-10-27,4,Card,0.1,successful,retail_data1,606eac1372fd4d40d2f2,181e357643ad8c32f1bc,28800.0,2025,10,Oct,4,Monday,False
648,74,David Alvarez,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-04-25,1,Cash,0.1,successful,retail_data1,a7dc05459b67af97d4f9,400ec239efbd30c2f4c8,45000.0,2025,4,Apr,2,Friday,False
649,345,Kathy Smith,103,1300.0,Shirt,Clothing,offline,Chennai,2025-06-13,2,NetBanking,0.2,successful,retail_data1,961223bbefe9d0c8f7cc,19e227456a051579ae64,2080.0,2025,6,Jun,2,Friday,False
650,821,Margaret Parker,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-07-26,1,NetBanking,0.25,successful,retail_data1,efc2bdddd854f7da3a79,fc90d88bf42ec8db3722,11250.0,2025,7,Jul,3,Saturday,True
651,455,Morgan Wright,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-05-29,3,NetBanking,0.2,successful,retail_data1,021fdd12229b1dccb0b4,9c7aea34b52d861e87b3,36000.0,2025,5,May,2,Thursday,False
652,840,Veronica Ashley,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-03-05,1,UPI,0.2,successful,retail_data1,ee2f58209125cd568d07,7ff29b9c9beb1ebdc5b2,12000.0,2026,3,Mar,1,Thursday,False
653,580,Meredith Walker,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-07-06,4,Card,0.2,successful,retail_data1,f29e42c5b06edfce5f57,52c6b9be2a23c70b7fb7,208000.0,2025,7,Jul,3,Sunday,True
654,694,Lori Barrera,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-08-26,5,Card,0.15,successful,retail_data1,89d04fad7a8834b711f0,3b663b7f7dd61fe75d3c,5525.0,2025,8,Aug,3,Tuesday,False
655,938,Mary Rogers,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-07,3,NetBanking,0.2,successful,retail_data1,714a0ff6cc07477e6c1d,623dfb1c3844369767fe,36000.0,2026,2,Feb,1,Saturday,True
656,139,Melissa Peterson,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-07-12,1,NetBanking,0.35,successful,retail_data1,90c965d07a3fd0bc9810,a603e1b368c7cd2366f2,42250.0,2025,7,Jul,3,Saturday,True
657,330,Don Thompson,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-10-06,1,UPI,0.25,successful,retail_data1,91754523b711b8b37007,7dea41ab00abeab8549f,975.0,2025,10,Oct,4,Monday,False
658,93,Judith Sanchez,105,45000.0,Tv,Electronics,offline,Mumbai,2025-04-23,3,Cash,0.4,successful,retail_data1,67c1f660398c79a3e7e5,d28ac094be22fd8f604c,81000.0,2025,4,Apr,2,Wednesday,False
659,951,Richard Miller,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-01-18,3,UPI,0.1,successful,retail_data1,fd4e3836a31a99f33b38,e6d3207cd38a140d04f4,40500.0,2026,1,Jan,1,Sunday,True
660,680,Benjamin Anderson,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-10-26,5,NetBanking,0.4,successful,retail_data1,3e0613778583d1acb219,0a90ba90a89b11a7ccb3,150000.0,2025,10,Oct,4,Sunday,True
661,84,Paul Pacheco,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-11-07,5,NetBanking,0.05,successful,retail_data1,ec7caa9065674ab91ac5,dccbd6223b74200f558d,213750.0,2025,11,Nov,4,Friday,False
662,265,Frederick Ortiz,105,45000.0,Tv,Electronics,online,Bangalore,2026-02-24,1,Cash,0.2,successful,retail_data1,477d8524e573e743da12,bd6f3da3548b3d347254,36000.0,2026,2,Feb,1,Tuesday,False
663,70,David Parker,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-12-24,3,Cash,0.2,successful,retail_data1,783933567c2b7dc7718e,7c5f3ada5ea516698ec0,36000.0,2025,12,Dec,4,Wednesday,False
664,154,Michael Smith,101,250000.0,Laptop,Electronics,offline,Chennai,2025-10-28,5,Card,0.15,successful,retail_data1,d8958404f26ef69cb636,2c71f17facc3d2b57537,1062500.0,2025,10,Oct,4,Tuesday,False
665,917,Alexandria Marks,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-08-10,4,Cash,0.05,successful,retail_data1,aa68c27cb1ccf0b9000a,20a3c50cfee13be2bdea,950000.0,2025,8,Aug,3,Sunday,True
666,254,Daniel Santos,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-10-17,1,Card,0.25,successful,retail_data1,e40199af9c2a5a485669,bfade377281c7740ccd4,187500.0,2025,10,Oct,4,Friday,False
667,655,Julie Todd,104,8000.0,Shoes,Clothing,online,Delhi,2025-04-23,5,UPI,0.1,successful,retail_data1,b442a531b3b3c1c97e3e,455e5eed48153ac0b9f9,36000.0,2025,4,Apr,2,Wednesday,False
668,552,Anthony Cox,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-09-26,1,Card,0.15,successful,retail_data1,a2b4db22ca166aed82e4,31c37279fedc9f3bc772,55250.0,2025,9,Sep,3,Friday,False
669,645,Joshua Burton,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2026-02-19,4,NetBanking,0.2,successful,retail_data1,be43f314624b421feccb,448e385b7bedfd77ac35,48000.0,2026,2,Feb,1,Thursday,False
670,48,Nancy Cole,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-10-16,1,Card,0.2,successful,retail_data1,1b597687cbbf5faf3ecc,f52616f507b437e712ec,12000.0,2025,10,Oct,4,Thursday,False
671,186,Dawn Garrett,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2026-03-14,5,Cash,0.25,successful,retail_data1,79680eda3b6a449222dc,ef431d14d1e47d62789b,243750.0,2026,3,Mar,1,Saturday,True
672,391,Catherine Beard,102,70000.0,Phone,Electronics,offline,Mumbai,2025-10-24,3,Card,0.4,successful,retail_data1,9f58d044673af925ce04,28453001838edaa7a489,126000.0,2025,10,Oct,4,Friday,False
673,110,Dale Hughes,105,45000.0,Tv,Electronics,offline,Delhi,2025-07-13,4,Card,0.35,successful,retail_data1,09005638699c42929058,07c060ac05fa71ad1dd9,117000.0,2025,7,Jul,3,Sunday,True
675,351,Brandi Meyer,105,45000.0,Tv,Electronics,offline,Bangalore,2025-10-08,5,Cash,0.1,successful,retail_data1,ee0d5607ff000ef0cae9,6e63c103dfcb31e60730,202500.0,2025,10,Oct,4,Wednesday,False
676,617,Patrick Rodriguez,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-08-17,4,Card,0.1,successful,retail_data1,6a437244ee2777b7f798,e210895e82e91394b32e,54000.0,2025,8,Aug,3,Sunday,True
677,5,Kathleen Olson,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-05-14,3,UPI,0.35,successful,retail_data1,37eed92ccb892304f378,026bda2b168f9e8f43ad,15600.0,2025,5,May,2,Wednesday,False
678,22,James Walters,106,80000.0,Sofa,Furniture,offline,Chennai,2025-05-06,3,Cash,0.2,successful,retail_data1,ec2d6f294e97b0d6857f,1b3dbe32c59ae3375826,192000.0,2025,5,May,2,Tuesday,False
679,268,Megan Little,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-10-03,4,Cash,0.05,successful,retail_data1,946327471f71e0bf35b7,d01a55f3ba6a867612a3,4940.0,2026,10,Oct,4,Saturday,True
680,240,Traci Farmer,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-05-20,3,Cash,0.15,successful,retail_data1,4b3448fdf01b1e264b52,158a7ae748354ed63dcf,127500.0,2025,5,May,2,Tuesday,False
681,905,Katie George,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-03-25,5,NetBanking,0.3,successful,retail_data1,60ee388dcd89cabe35d6,11d8c062f0e18b4f1048,280000.0,2026,3,Mar,1,Wednesday,False
682,642,Troy Mitchell,101,250000.0,Laptop,Electronics,online,Bangalore,2026-02-17,2,UPI,0.05,successful,retail_data1,40a175d94b67c5b13875,f896c10e8ef446251b8c,475000.0,2026,2,Feb,1,Tuesday,False
